,symbol,name,price,changesPercentage,change,dayLow,dayHigh,yearHigh,yearLow,marketCap,priceAvg50,priceAvg200,volume,avgVolume,exchange,open,previousClose,eps,pe,earningsAnnouncement,sharesOutstanding,timestamp
438,TIF,Tiffany & Co.,13.06,-0.31,-0.04,13.01,13.1199,14.21,9.01,135821392.0,12.9574995,12.591522,42595.0,21203.0,NYSE,13.1,13.1,0.539,24.230057,,10399800.0,1612826399
439,TJX,"The TJX Companies, Inc.",69.97,2.4,1.64,68.02,70.01,70.96,32.72,84008083456.0,67.305626,59.694233,4532069.0,7445844.0,NYSE,68.54,68.33,0.622,112.49197,2021-02-24T13:30:00.000+0000,1200630034.0,1612826399
440,TMO,Thermo Fisher Scientific Inc.,495.76,0.65,3.2,493.24,502.15,532.57,250.21,196487053312.0,491.81595,457.53876,1418619.0,1839475.0,NYSE,497.0,492.56,15.96,31.062656,2021-02-01T06:00:06.000+0000,396335028.0,1612826399
441,TMUS,"T-Mobile US, Inc.",126.1,0.65,0.82,122.54,126.2,135.54,63.5,156592242688.0,130.50438,120.647736,5691075.0,3850032.0,NASDAQ,126.2,125.28,2.647,47.638836,2021-02-04T16:01:00.000+0000,1241810013.0,1612826399
442,TPR,"Tapestry, Inc.",38.35,2.13,0.8,37.5035,38.715,38.715,10.18,10655087616.0,32.95531,23.175913,5064981.0,4651136.0,NYSE,37.6,37.55,-1.548,,2021-02-04T06:45:00.000+0000,277838008.0,1612826399
443,TROW,"T. Rowe Price Group, Inc.",163.39,2.21,3.53,159.99,163.75,169.0,82.51,36996886528.0,154.66344,141.96416,869135.0,1064603.0,NASDAQ,160.8,159.86,9.98,16.371744,2021-01-28T07:00:17.000+0000,226432992.0,1612826399
444,TRV,"The Travelers Companies, Inc.",146.2,0.94,1.36,143.85,146.24,152.29,76.99,36900880384.0,140.50468,125.5654,755972.0,1391072.0,NYSE,144.58,144.84,10.52,13.897338,2021-01-21T06:57:00.000+0000,252400003.0,1612826399
445,TSCO,Tractor Supply Company,157.25,3.8,5.75,153.41,157.565,160.83,63.89,18319153152.0,148.59406,143.56065,1559763.0,1306693.0,NASDAQ,153.79,151.5,6.38,24.647335,2021-01-28T06:15:00.000+0000,116496999.0,1612826399
446,TSN,"Tyson Foods, Inc.",67.95,2.67,1.77,67.61,69.14,83.49,42.57,24788363264.0,64.718124,62.766644,2476710.0,2469521.0,NYSE,68.0,66.18,5.86,11.595562,2021-02-11T13:30:00.000+0000,364802991.0,1612826399
447,TTWO,"Take-Two Interactive Software, Inc.",213.34,2.82,5.85,209.435,214.91,214.91,100.0,24557780992.0,202.64032,176.62292,2423320.0,1399845.0,NASDAQ,210.477,207.49,4.124,51.731327,2021-02-08T21:00:00.000+0000,115111001.0,1612826399
448,TWTR,"Twitter, Inc.",58.2,2.5,1.42,57.38,59.6,59.6,20.0,46289371136.0,51.406876,45.2627,18145736.0,14677224.0,NYSE,57.8,56.78,-1.582,,2021-02-09T21:00:00.000+0000,795350020.0,1612826399
449,TXN,Texas Instruments Incorporated,175.12,3.05,5.19,170.84,175.36,175.7,93.09,160997261312.0,168.04094,151.58504,4251491.0,4235108.0,NASDAQ,171.34,169.93,5.968,29.343163,2021-01-26T16:01:03.000+0000,919353936.0,1612826399
450,TXT,Textron Inc.,49.74,3.5,1.68,48.495,49.8089,51.0,20.26,11384243200.0,47.97875,41.432045,987383.0,1137944.0,NYSE,48.5,48.06,1.349,36.871758,2021-01-27T06:30:00.000+0000,228875014.0,1612826399
451,UA,"Under Armour, Inc.",17.7,-0.23,-0.04,17.645,17.9875,18.471,6.37,8706169856.0,15.599688,12.442263,3900769.0,3700242.0,NYSE,17.81,17.74,-1.659,,2018-07-26T06:55:00.000+0000,491874003.0,1612826399
452,UAA,"Under Armour, Inc.",20.77,0.34,0.07,20.55,21.05,21.05,7.15,8755344384.0,18.103125,14.203941,5829746.0,5434167.0,NYSE,20.77,20.7,-1.659,,2021-02-10T06:55:00.000+0000,421538006.0,1612826399
453,UAL,"United Airlines Holdings, Inc.",44.35,5.24,2.21,42.22,44.64,82.6,17.8,13830325248.0,42.935314,38.902702,19331180.0,17938488.0,NASDAQ,42.5,42.14,-25.301,,2021-01-20T17:00:08.000+0000,311844989.0,1612826399
454,UDR,"UDR, Inc.",40.96,2.22,0.89,39.86,41.055,51.25,29.2,12061981696.0,38.289375,36.163723,1608384.0,1947732.0,NYSE,40.23,40.07,0.443,92.460495,2021-02-09T21:00:00.000+0000,294481975.0,1612826399
455,UHS,"Universal Health Services, Inc.",131.45,0.58,0.76,130.5,132.06,143.84,65.2,11170818048.0,133.31876,120.889854,388946.0,576678.0,NYSE,130.87,130.69,10.197,12.891047,2020-10-29T16:16:06.000+0000,84981499.0,1612826399
456,ULTA,"Ulta Beauty, Inc.",315.95,4.61,13.92,301.63,316.21,316.21,124.05,17800181760.0,287.77814,247.93387,727938.0,971822.0,NASDAQ,302.69,302.03,4.013,78.73163,2021-03-11T21:00:00.000+0000,56338603.0,1612826399
457,UNH,UnitedHealth Group Incorporated,324.34,-0.05,-0.17,323.805,327.015,367.95,187.72,307740606464.0,345.65875,327.85904,4756819.0,3217063.0,NYSE,327.01,324.51,16.028,20.235838,2021-01-20T05:55:00.000+0000,948821010.0,1612826399
458,UNM,Unum Group,23.93,2.48,0.58,23.2,23.965,30.42,9.58,4874301952.0,23.729063,20.38073,2404413.0,2435101.0,NYSE,23.39,23.35,3.89,6.151671,2021-02-04T16:15:07.000+0000,203690011.0,1612826399
459,UNP,Union Pacific Corporation,204.12,-0.04,-0.08,202.12,205.3,221.28,105.08,137550135296.0,207.3025,197.72496,1995003.0,2702219.0,NYSE,205.3,204.2,7.88,25.903553,2021-01-21T08:00:00.000+0000,673868976.0,1612826399
460,UPS,"United Parcel Service, Inc.",163.45,-0.57,-0.93,162.81,165.4699,178.01,82.0,141384253440.0,162.91281,162.19218,2240607.0,3897463.0,NYSE,164.44,164.38,1.64,99.664635,2021-04-27T12:30:00.000+0000,865000021.0,1612826399
461,URI,"United Rentals, Inc.",272.23,2.45,6.5,266.73,274.12,274.12,58.85,19654815744.0,247.67969,204.88882,741168.0,773342.0,NYSE,267.47,265.73,12.2,22.313936,2021-01-27T16:15:00.000+0000,72199301.0,1612826399
462,USB,U.S. Bancorp,47.4,2.27,1.05,46.435,47.44,55.69,28.36,71437017088.0,46.453438,41.05146,5984819.0,7404186.0,NYSE,46.46,46.35,3.06,15.490197,2021-04-15T12:30:00.000+0000,1507110065.0,1612826399
463,UTX,United Technologies Corporation,86.01,-5.87,-5.36,85.12,92.23,158.44,48.05,130414379008.0,57.76,57.66,13203254.0,27096280.0,NYSE,89.63,91.37,6.41,13.4180975,2020-05-07T10:55:06.000+0000,1516269957.0,1612826399
464,V,Visa Inc.,206.89,-0.9,-1.88,205.91,210.65,220.39,133.93,456161394688.0,207.07031,203.58803,8630009.0,9184772.0,NYSE,210.0,208.77,4.844,42.71057,2021-01-28T16:05:01.000+0000,2204849895.0,1612826399
465,VAR,"Varian Medical Systems, Inc.",176.36,-0.02,-0.04,176.2,176.44,176.44,89.62,16194680832.0,175.40875,171.67249,383022.0,764077.0,NYSE,176.38,176.4,3.032,58.166225,2021-01-26T16:09:02.000+0000,91827403.0,1612826399
466,VFC,V.F. Corporation,81.7,-0.2,-0.16,80.61,82.33,89.68,45.07,32003031040.0,83.75344,75.50131,1290233.0,2365657.0,NYSE,82.21,81.86,-0.426,,2021-01-27T06:55:00.000+0000,391713966.0,1612826399
467,VIAC,ViacomCBS Inc.,54.5,0.85,0.46,52.58,55.31,60.73,10.1,33640943616.0,43.556564,32.944016,13617820.0,14160285.0,NASDAQ,53.16,54.04,,,2021-02-24T13:30:00.000+0000,617265020.0,1612826399
468,VLO,Valero Energy Corporation,64.79,4.97,3.07,62.34,65.54,86.79,31.0,26420649984.0,57.933125,51.66219,4214001.0,4709670.0,NYSE,62.42,61.72,-3.5,,2021-01-28T06:25:00.000+0000,407789010.0,1612826399
469,VMC,Vulcan Materials Company,154.18,0.81,1.24,152.71,156.25,168.24,65.56,20430544896.0,153.12563,139.27985,489936.0,811460.0,NYSE,154.25,152.94,4.583,33.641716,2021-02-16T13:30:00.000+0000,132510993.0,1612826399
470,VNO,Vornado Realty Trust,38.04,1.74,0.65,37.14,38.07,68.5,27.64,7275568128.0,37.300312,36.284454,1988585.0,2713557.0,NYSE,37.57,37.39,0.28,135.85715,2021-02-16T21:00:00.000+0000,191260992.0,1612826399
471,VRSK,"Verisk Analytics, Inc.",188.86,0.76,1.43,187.03,188.95,210.66,116.61,30706747392.0,195.54407,190.88379,582399.0,671611.0,NASDAQ,187.78,187.43,4.029,46.875156,2021-02-23T21:00:00.000+0000,162590000.0,1612826399
472,VRSN,"VeriSign, Inc.",200.52,0.5,1.0,198.58,201.68,221.3,148.77,22881337344.0,202.96437,204.33745,372628.0,609481.0,NASDAQ,200.03,199.52,6.932,28.926716,2021-02-11T13:30:00.000+0000,114110001.0,1612826399
473,VRTX,Vertex Pharmaceuticals Incorporated,214.37,-0.41,-0.89,213.6,218.22,306.08,197.47,55744344064.0,230.29094,244.0665,2097773.0,1902995.0,NASDAQ,217.13,215.26,10.29,20.832848,2021-02-01T16:01:00.000+0000,260037991.0,1612826399
474,VTR,"Ventas, Inc.",48.15,-0.66,-0.32,47.815,48.445,63.38,13.35,18035595264.0,48.011875,44.70518,1240608.0,2332136.0,NYSE,48.43,48.47,0.906,53.145695,2021-02-18T13:30:00.000+0000,374571034.0,1612826399
475,VZ,Verizon Communications Inc.,55.05,-0.49,-0.27,54.79,55.48,61.95,48.84,227796893696.0,57.297813,58.789707,17869527.0,16939324.0,NYSE,55.37,55.32,4.3,12.802325,2021-04-21T12:30:00.000+0000,4137999885.0,1612826399
476,WAB,Wabtec Corporation,82.54,2.42,1.95,80.765,82.78,84.32,35.07,15709508608.0,77.57188,69.29759,939653.0,1251540.0,NYSE,81.18,80.59,2.413,34.206383,2021-02-18T13:30:00.000+0000,190326007.0,1612826399
477,WAT,Waters Corporation,284.5,0.36,1.02,280.86,285.31,299.06,154.39,17652570112.0,263.51376,227.97278,337146.0,390855.0,NYSE,284.49,283.48,8.36,34.0311,2021-02-02T06:50:00.000+0000,62047698.0,1612826399
478,WBA,"Walgreens Boots Alliance, Inc.",49.93,0.24,0.12,49.35,50.18,55.49,33.36,43141615616.0,45.679688,40.224598,3658243.0,8214514.0,NASDAQ,49.885,49.81,-0.804,,2021-01-07T07:00:00.000+0000,864041971.0,1612826399
479,WDC,Western Digital Corporation,62.12,3.98,2.38,59.91,62.33,71.3,27.4,18899697664.0,52.770626,43.5581,4563929.0,4736990.0,NASDAQ,59.84,59.74,0.554,112.12996,2021-01-28T16:01:00.000+0000,304244972.0,1612826399
480,WEC,"WEC Energy Group, Inc.",85.17,-1.9,-1.65,85.05,86.82,109.53,68.01,26865598464.0,88.78562,94.68336,1012782.0,1293068.0,NYSE,86.74,86.82,3.79,22.472296,2021-02-04T07:00:19.000+0000,315434994.0,1612826399
481,WELL,Welltower Inc.,63.21,-1.27,-0.81,62.95,63.94,89.99,24.27,26377848832.0,62.595314,59.37803,1481103.0,2601031.0,NYSE,63.7,64.02,2.493,25.354994,2021-02-09T21:00:00.000+0000,417304997.0,1612826399
482,WFC,Wells Fargo & Company,33.4,2.58,0.84,30.77,33.57,48.49,20.76,138409934848.0,31.461876,26.464088,29146109.0,38451147.0,NYSE,32.78,32.56,0.41,81.46342,2021-04-14T12:30:00.000+0000,4144010025.0,1612826399
483,WHR,Whirlpool Corporation,200.43,3.54,6.86,193.88,200.88,214.68,64.0,12426659840.0,189.65562,185.43584,756713.0,775049.0,NYSE,195.03,193.57,17.07,11.741652,2021-04-21T20:00:00.000+0000,61999999.0,1612826399
484,WLTW,Willis Towers Watson Public Limited Company,225.7,0.8,1.79,221.27,226.02,226.02,143.34,29083250688.0,207.21812,205.55014,782099.0,1035449.0,NASDAQ,224.64,223.91,8.17,27.625458,2021-02-09T13:30:00.000+0000,128858000.0,1612826399
485,WM,"Waste Management, Inc.",114.38,0.57,0.65,113.65,114.75,126.79,85.34,48337674240.0,115.23625,114.60861,1617912.0,1517239.0,NYSE,114.08,113.73,3.541,32.30161,2021-02-18T13:30:00.000+0000,422606000.0,1612826399
486,WMB,"The Williams Companies, Inc.",22.5,1.86,0.41,22.13,22.59,22.88,8.41,27305775104.0,21.356874,20.676132,7581750.0,9555362.0,NYSE,22.27,22.09,0.178,126.404495,2021-02-22T21:00:00.000+0000,1213590005.0,1612826399
487,WMT,Walmart Inc.,145.03,0.46,0.67,144.46,145.58,153.66,102.0,410331938816.0,144.75874,141.72467,5270046.0,7655218.0,NYSE,144.81,144.36,6.93,20.92785,2021-02-18T14:30:00.000+0000,2829290070.0,1612826399
488,WRB,W. R. Berkley Corporation,66.11,0.55,0.36,65.7,66.3,79.92,43.05,11756010496.0,65.370316,64.0046,753800.0,1028211.0,NYSE,65.94,65.75,2.81,23.526691,2021-01-26T16:10:04.000+0000,177824996.0,1612826399
489,WRK,WestRock Company,42.72,-0.84,-0.36,42.46,43.72,47.77,21.5,11239204864.0,44.152187,38.317955,2016070.0,1980260.0,NYSE,43.28,43.08,-2.607,,2021-01-28T06:30:00.000+0000,263090001.0,1612826399
490,WU,The Western Union Company,23.25,1.22,0.28,23.07,23.44,28.45,17.39,9558562816.0,22.344063,22.319635,3551390.0,4526304.0,NYSE,23.07,22.97,1.692,13.741135,2021-02-10T21:00:00.000+0000,411120981.0,1612826399
491,WY,Weyerhaeuser Company,35.16,2.21,0.76,34.427,35.19,35.19,13.1,26244231168.0,33.137814,30.034233,4472870.0,4355652.0,NYSE,34.63,34.4,1.067,32.9522,2021-01-29T03:05:09.000+0000,746422957.0,1612826399
492,WYNN,"Wynn Resorts, Limited",117.41,0.36,0.42,113.55,117.95,137.58,35.84,12665134080.0,109.09032,90.4281,2779896.0,3210255.0,NASDAQ,114.85,116.99,-19.37,,2021-02-04T16:02:00.000+0000,107871000.0,1612826399
493,XEC,Cimarex Energy Co.,49.99,4.25,2.04,48.54,50.52,50.52,12.15,5101379584.0,43.268124,32.319416,1139928.0,1376821.0,NYSE,48.66,47.95,-23.834,,2021-02-22T21:00:00.000+0000,102048001.0,1612826399
494,XEL,Xcel Energy Inc.,62.25,-1.88,-1.19,62.18,63.44,76.44,46.58,33447110656.0,64.80406,68.66197,1670195.0,2550395.0,NASDAQ,63.42,63.44,2.79,22.311829,2021-01-28T06:00:00.000+0000,537302982.0,1612826399
495,XLNX,"Xilinx, Inc.",141.43,3.63,4.95,136.75,142.8,154.93,67.68,34689523712.0,140.92406,122.424675,2595904.0,2746460.0,NASDAQ,136.88,136.48,2.499,56.594635,2021-01-27T16:20:00.000+0000,245276983.0,1612826399
496,XOM,Exxon Mobil Corporation,52.1,4.3,2.15,50.71,52.36,61.53,30.11,220539289600.0,45.404373,40.028614,36948458.0,30666116.0,NYSE,50.92,49.95,-5.254,,2021-02-02T07:30:00.000+0000,4232999800.0,1612826399
497,XRAY,DENTSPLY SIRONA Inc.,55.88,1.16,0.64,55.2,56.25,60.47,31.58,12212853760.0,55.56156,48.883575,849071.0,1243985.0,NASDAQ,55.41,55.24,-0.361,,2021-03-01T13:30:00.000+0000,218555006.0,1612826399
498,XRX,Xerox Holdings Corporation,24.24,3.15,0.74,23.65,24.365,38.69,14.22,4808876544.0,22.448126,20.209562,2621934.0,2343926.0,NYSE,23.65,23.5,0.852,28.450705,2021-01-26T06:30:00.000+0000,198385996.0,1612826399
499,XYL,Xylem Inc.,100.96,2.82,2.77,98.41,101.33,108.84,54.62,18213183488.0,101.255936,90.411385,1228515.0,1010645.0,NYSE,98.42,98.19,1.4,72.11429,2021-02-04T06:55:00.000+0000,180399995.0,1612826399
500,YUM,"Yum! Brands, Inc.",103.36,-1.88,-1.98,102.785,105.11,110.66,54.95,31008000000.0,106.474686,99.5773,1946287.0,1619929.0,NYSE,104.82,105.34,2.94,35.156464,2021-02-04T07:00:01.000+0000,300000000.0,1612826399
501,ZBH,"Zimmer Biomet Holdings, Inc.",159.81,-0.05,-0.08,157.25,161.19,170.05,74.37,33125097472.0,156.78343,144.99088,1327157.0,1195019.0,NYSE,160.17,159.89,-0.671,,2021-02-05T06:30:00.000+0000,207278002.0,1612826399
502,ZBRA,Zebra Technologies Corporation,420.31,3.24,13.2,410.18,420.31,420.31,150.06,22409416704.0,396.3372,324.42175,184791.0,344203.0,NASDAQ,411.96,407.11,8.761,47.975117,2021-02-11T13:30:00.000+0000,53316401.0,1612826399
503,ZION,"Zions Bancorporation, National Association",48.65,1.93,0.92,47.84,48.705,51.22,23.58,7982978560.0,46.248436,37.064743,1044178.0,1944257.0,NASDAQ,48.15,47.73,3.02,16.109272,2021-04-19T20:00:00.000+0000,164090001.0,1612826399
504,ZTS,Zoetis Inc.,160.02,0.46,0.74,158.5,161.89,176.64,90.14,76052389888.0,161.63719,160.62364,1624877.0,1715414.0,NYSE,160.4,159.28,3.47,46.115276,2021-02-16T13:30:00.000+0000,475268028.0,1612826399
